Text,Label
"കലാപത്തിനിടയിലും മണിപ്പൂരിൽ സംഗീതം കൊണ്ട് പ്രതിരോധം തീര്‍ക്കുന്ന കുക്കി, മെയ്തെയ് ഗായകരല്ല ഇവര്‍",0
മണിപ്പൂരിൽ പെൺകുട്ടിയെ മരത്തിൽ കെട്ടിയിട്ട് മർദിക്കുന്ന വീഡിയോ .,0
വിക്രം ആരാധകർക്കു നന്ദി പറയുന്ന ഈ വീഡിയോ 2017-ൽ നിന്നുള്ളതാണ്,2
മണിപ്പൂരിൽ ബൈക്കിൽ പെൺകുട്ടിയെ തട്ടികൊണ്ട് പോവുന്ന യുവാക്കൾ. ഗുജറാത്തിന്റെ പേരിലും വീഡിയോ പ്രചരിക്കുന്നുണ്ട്. 41621 പെൺകുട്ടികളെ കാണാതെ ആയിട്ടുണ്ട് എന്നും പ്രചരണം.,0
സിപിഎം വര്‍ക്കല ഏരിയ സമ്മേളനത്തില്‍ കൂട്ടത്തല്ല് എന്ന പേരിൽ പ്രചരിക്കുന്ന വീഡിയോ,0
മണിപ്പൂരിൽ നഗ്നയായ സ്ത്രീ പൊലീസുകാരനെ അടിച്ചോടിക്കുന്ന ഫോട്ടോ.,0
ഇന്ധനവിലയിൽ പ്രതിഷേധിച്ച് സൈക്കിളിൽ വോട്ട് ചെയ്യാൻ തമിഴ് താരം വിജയ് എത്തി,1
ഉമ തോമസ് എംഎല്‍എയുടെ മകന്‍ വിവേക് തോമസിനെ മയക്കുമരുന്ന് കേസില്‍ അറസ്റ്റ് ചെയ്തു. ലഹരിക്ക് അടിമയായ ഇയാളെക്കുറിച്ചാണ് പ്രതിപക്ഷ നേതാവ് നിയമസഭയില്‍ സൂചിപ്പിച്ചത്.,2
ഫാക്റ്റ് ചെക്ക്: കോൺഗ്രസ്‌ സ്ഥാനാർത്ഥികൾക്ക് ആശംസകളേകി വിജയ്? പോസ്റ്റ്‌ വ്യാജം,0
വീട്ടുപേര് ഹിന്ദിയിൽ എഴുതി നടൻ സൂര്യ,0
‘മിഝു’ തമിഴ് നടൻ സൂര്യയുടെ വീടല്ല,1
നിയമസഭയിലെ പാനല്‍ ഓഫ് ചെയര്‍മാന്‍ ലിസ്റ്റില്‍ കെ.കെ രമയെ ഉള്‍പ്പെടുത്തിയത് സ്പീക്കറുടെ നിര്‍ദ്ദേശ പ്രകാരം.,2
ലണ്ടനിലെ സ്റ്റേഡിയത്തില്‍ നമസ് ചെയ്യാന്‍ മുതിര്‍ന്ന യുവാവിനെ കൈകാര്യം ചെയ്തു,0
ഇന്ത്യയിലെ ഏറ്റവും മികച്ച സ്‌പീക്കറായി കേരള നിയമസഭ സ്‌പീക്കർ പി. ശ്രീരാമകൃഷ്ണനെ വീണ്ടും തെരഞ്ഞെടുത്തിരിക്കുന്നു…,1
സിപിഎം വിട്ട് കോണ്‍ഗ്രസില്‍ ചേര്‍ന്ന കനയ്യ കുമാര്‍ കോണ്‍ഗ്രസും വിടുന്നു,0
ഖത്തറിൽ കടലിൽ നിന്നും കയറിവന്ന നീരാളി കാർ തകർക്കുന്നു,0
പൈനാപ്പിള്‍ ചൂടുവെള്ളത്തില്‍ ഇട്ട് ഭക്ഷിച്ചാല്‍ കാന്‍സറിനെ മാറ്റാന്‍ കഴിയും,0
സുരേഷിന് മനോരമയില്‍ ജോലി നല്‍കുമെന്ന് സൂചന,0
"പി ശ്രീരാമകൃഷ്ണന് മികച്ച സ്പീക്കർക്കുള്ള പുരസ്കാരം ലഭിച്ചത് ജനുവരിയിലായിരുന്നു, ഇപ്പോഴല്ല…",3
ബാല വിവാഹത്തിന് മുതിർന്ന ഒരാളെ കയ്യോടെ പിടികൂടിയ ഒരു വീഡിയോ ഉത്തര്‍പ്രദേശില്‍ നിന്നുമാണ്,0
ഖത്തറിലെ പാർക്കിംഗിൽ ഭീമന്‍ നീരാളി കാര്‍ തകര്‍ക്കുന്നു- ദൃശ്യങ്ങള്‍ അനിമേറ്റഡ് ആണ്,0
"കാക്കി യൂണിഫോം ധരിച്ച ഗണപതിയുടെ ചിത്രം യുപിയിലേതല്ല, സത്യമറിയൂ…",0
വെള്ളപ്പൊക്കത്തിനിടയിൽ ന്യൂയോർക്കിലെ ഒരു പാർക്കിംഗിൽ ഒക്ടോപസ് ഒരു കാറിൽ കയറി,0
ഇന്ത്യ കാനഡ വിഷയത്തിൽ ശ്രീ ഹർമന്ദിർ സാഹിബ് (അമൃത്സറിലെ സുവർണ്ണ ക്ഷേത്രം) നോട്ടീസ് നൽകി,0
ജി 20 ഉച്ചകോടിക്കിടെ ജസ്റ്റിന് ട്രൂഡോയുടെ വിമാനത്തില് മയക്കുമരുന്ന് കണ്ടെത്തി,0
2024 ല് ബിജെപിയെ അധികാരത്തില് നിന്ന് പുറത്താക്കുന്നത് സോണിയാ ഗാന്ധിക്കുള്ള യഥാര്ത്ഥ ശ്രദ്ധാഞ്ജലിയാണെന്ന് മല്ലികാര്ജുന് ഖാര്ഗെ പറഞ്ഞു.,0
സച്ചിന്റെ റെക്കോർഡ് തകർക്കാതിരിക്കാൻ കോഹ്ലിക്ക് ബിസിസിഐ വിശ്രമം നൽകിയതിനെ ഗിൽക്രിസ്റ്റ് വിമർശിച്ചു.,0
420' എന്നെഴുതിയ പോര് ട്ടര് ലൈസന് സ് ബാഡ്ജ് ധരിച്ചാണ് രാഹുല് ഗാന്ധി എത്തിയത്.,0
ജവാന്റെ' കളക്ഷൻ വർദ്ധിപ്പിക്കുന്നതിനായി ഷാരൂഖും റെഡ് ചില്ലീസ് എന്റർടൈൻമെന്റും സ്വന്തം ഷോകൾ ബുക്ക് ചെയ്തു,0
ഒരു ഉപഭോക്താവിന്റെ ഗ്ലാസിൽ നിന്ന് ജ്യൂസ് ആസ്വദിക്കുന്നതിന് മുമ്പ് മുസ്ലീം കടയുടമ,0
ഛത്തീസ്ഗഢിലെ കോണ്ഗ്രസ് നേതൃത്വത്തെ വിമര്ശിച്ച് പ്രിയങ്ക ഗാന്ധി.,0
"യശോഭൂമി എക്സിബിഷനിൽ ചെരുപ്പുകാരൻ, പോട്ടർ എന്നിവരുമായി പ്രധാനമന്ത്രി മോദി സംവദിച്ചു",0
ചില ഹിന്ദു ആൺകുട്ടികൾ ഒരു കോളേജിൽ ഒരു മുസ്ലീം പെൺകുട്ടിയെ ഭീഷണിപ്പെടുത്തുകയും മർദ്ദിക്കുകയും ചെയ്തു.,0
ബിഗ് ബോസ് വിജയി എൽവിഷ് യാദവ് വിരാട് കോഹ്ലിയുമായി കൂടിക്കാഴ്ച നടത്തി,0
അടുത്തിടെ ഹാപൂരിൽ അഭിഭാഷകർക്ക് നേരെയുണ്ടായ ലാത്തിച്ചാർജിൽ പ്രതിഷേധിച്ച് ഉത്തർപ്രദേശ് സർക്കാരിന്റെ ശവസംസ്കാര ഘോഷയാത്ര അഭിഭാഷകർ നടത്തി.,0
കുട്ടികൾക്കായുള്ള 'മിനിയൻസ്' കാർട്ടൂൺ നാസി കൂട്ടാളികളായ കുട്ടികളെ അടിസ്ഥാനമാക്കിയുള്ളതാണ്,0
ഒരു പോസ്റ്റ് ലൈക്ക് ചെയ്യുകയും ഷെയർ ചെയ്യുകയും ചെയ്യുന്ന ഫേസ്ബുക്ക് ഉപയോക്താക്കൾക്ക് കെഎഫ്സിയും മക്ഡൊണാൾഡും ആജീവനാന്ത സൗജന്യ പാസുകൾ നൽകുന്നു.,0
1890 വരെ ജനിച്ചിട്ടില്ലാത്ത കെഎഫ്സി സ്ഥാപകൻ കേണൽ സാൻഡേഴ്സിനെ ആഭ്യന്തരയുദ്ധകാലത്തെ സേവനത്തിന് പ്രസിഡന്റ് ട്രംപ് പ്രശംസിച്ചു.,0
"ഡിയർബോണിലെ കെഎഫ്സി പുരുഷന്മാർക്കും സ്ത്രീകൾക്കും വെവ്വേറെ വരികൾ ഉപയോഗിക്കുന്നു, അറബിയിൽ എഴുതിയ ഒരു മെനു, ശരീഅത്ത് നിയമം പാലിക്കുന്നു.",0
മാഗ്ഗോട്ട് മൂടിയ ചിക്കന് വിളമ്പിയതിന് പാകിസ്ഥാന് ഫുഡ് അധികൃതര് കെഎഫ്സി ഔട്ട്ലെറ്റ് അടച്ചുപൂട്ടി,0
"അഡിഡാസുമായും ഗ്യാപ്പുമായും നടത്തിയ സ്നീക്കർ, വസ്ത്ര ഇടപാടുകൾക്ക് നന്ദി പറഞ്ഞ് കാന്യെ വെസ്റ്റ് അമേരിക്കൻ ചരിത്രത്തിലെ ഏറ്റവും ധനികനായ കറുത്ത മനുഷ്യനാണ്.",0
നൈക്കി അവരുടെ ഷൂസ് നിർമ്മിക്കുന്നത് ആനത്തോലുകൾ ഉപയോഗിച്ചാണ്.,0
പ്രിൻസ് 1971 ൽ നൈക്കിയിൽ നിക്ഷേപം നടത്തുകയും 1983 ൽ എൻബിഎ താരം മൈക്കൽ ജോർദാനെ കമ്പനിയിലേക്ക് റിക്രൂട്ട് ചെയ്യുകയും ആദ്യത്തെ എയർ ജോർദാൻ ഷൂ രൂപകൽപ്പന ചെയ്യുകയും ചെയ്തു.,0
നൈക്കിയുമായുള്ള 400 മില്യൺ ഡോളറിന്റെ കരാർ എൻഎച്ച്എൽ റദ്ദാക്കി,0
ഷൂസിൽ ബൈബിൾ വാക്യങ്ങൾ എഴുതാൻ കമ്പനി അനുവദിക്കാത്തതിനെത്തുടർന്ന് സ്റ്റെഫ് കറി നൈക്കിയുമായുള്ള കരാർ അവസാനിപ്പിച്ചു,0
MSCHF ബ്രാൻഡും ആർട്ടിസ്റ്റ് ലിൽ നാസ് എക്സും ചേർന്ന് നൈക്കി 'സാത്താൻ ഷൂസ്' പുറത്തിറക്കും,3
നൈക്കി സാത്താൻ ഷൂസ് രൂപകൽപ്പന ചെയ്യുകയും പുറത്തിറക്കുകയും ചെയ്തു,3
സ്റ്റെഫ് കറി നൈക്കിയുമായി വേർപിരിയാൻ തീരുമാനിച്ചത് അദ്ദേഹത്തിന്റെ ഷൂസിൽ ബൈബിൾ തിരുവെഴുത്തുകൾ എഴുതാൻ കമ്പനി അനുവദിക്കാത്തതിനാലാണ്.,0
എല്ലാ 'മേക്ക് അമേരിക്ക ഗ്രേറ്റ് എഗെയ്ൻ' ഉപഭോക്താക്കളെയും ഉപേക്ഷിക്കാൻ കഴിയുന്ന 76 ബില്യൺ ഡോളർ കമ്പനിയാണ് ഞങ്ങളുടേത്,0
"നൈക്കി ഫാക്ടറി തൊഴിലാളികൾക്ക് ശമ്പളം നൽകുന്നു, അവരിൽ 80 ശതമാനവും സ്ത്രീകളാണ്, ""മണിക്കൂറിൽ 20 സെന്റ്"", അവരെ ""ആഴ്ചയിൽ 70 മുതൽ 80 മണിക്കൂർ വരെ"" ജോലി ചെയ്യുന്നു.",1
ബ്രേക്കിംഗ്: മൈക്കിള് ജോര്ദാന് നൈക്കി-ടേക്ക്സ് 'എയര് ജോര്ദാന്സ്' ബോര്ഡില് നിന്ന് രാജിവെച്ചു,0
കോളിൻ കാപ്പെർനിക്കുമായുള്ള കമ്പനിയുടെ ബന്ധത്തിൽ പ്രതിഷേധിച്ച് നൈക്കി ഷൂസ് കത്തിക്കാൻ ശ്രമിക്കുന്നതിനിടെ ഒരാൾ അബദ്ധവശാൽ വീട് അഗ്നിക്കിരയാക്കി.,0
കമ്പനിയുടെ ഉൽപ്പന്നങ്ങളിൽ കിഴിവുകൾക്കായി നൈക്കി 'പീപ്പിൾ ഓഫ് കളർ' നിരവധി കൂപ്പണുകൾ വാഗ്ദാനം ചെയ്തു.,0
"ബ്രേക്കിംഗ്: നൈക്കി ആസ്ഥാനത്തിന് മുന്നില് 5,000 പേര് ചെരിപ്പുകള് വലിച്ചെറിഞ്ഞു",0
"സ്പോർട്സ് വസ്ത്ര നിർമാതാക്കളായ നൈക്കി ഇൻകോർപ്പറേഷനുമായുള്ള 80 മില്യൺ ഡോളറിന്റെ കരാർ യുണൈറ്റഡ് സ്റ്റേറ്റ്സ് സർക്കാർ റദ്ദാക്കി, കാരണം കമ്പനി ""അമേരിക്കയെ വെറുക്കുന്നു"", ""മരിച്ച വിമുക്തഭടന്മാരോട് അനാദരവ് കാണിക്കുന്നു."".",0
അപ്ഡേറ്റ്: തിരിച്ചടിയെത്തുടർന്ന് നൈക്കി കാപ്പെർനിക് കരാർ റദ്ദാക്കി,0
ത്യാഗത്തിന്റെ സൈനിക കുത്തക മറന്നതിന് നൈക്കി ക്ഷമ ചോദിക്കുന്നു,0
മൈക്കൽ ജോർദാൻ നൈക്കിയിലെ ബോർഡിൽ നിന്ന് രാജിവയ്ക്കുകയും എയർ ജോർദാൻ ലൈൻ വസ്ത്രങ്ങൾ അദ്ദേഹത്തോടൊപ്പം കൊണ്ടുപോകുകയും ചെയ്തു.,0
മൈക്കൽ ജോർദാൻ 'കാപ്പെർനിക്കിന്റെ നൈക്കി' വിട്ട് അദ്ദേഹത്തോടൊപ്പം എയർ ജോർദാനുകൾ നടത്തുന്നു,0
പരുത്തി പറിക്കാൻ കറുത്തവർഗക്കാർക്ക് മണിക്കൂറിൽ 300 ഡോളർ വാഗ്ദാനം ചെയ്ത് പ്രസിഡന്റ് ജോ ബൈഡൻ,0
എലോൺ മസ്ക് തന്റെ അമ്മയ്ക്കൊപ്പം ഒരു കറുത്ത വീട്ടുജോലിക്കാരിക്കൊപ്പം ഇരിക്കുന്നത് ചിത്രത്തിൽ കാണാം.,0
കെകെകെ ഒരിക്കലും കറുത്തവരോട് ഒരു തെറ്റും ചെയ്തിട്ടില്ല എന്ന അവകാശവാദത്തിന് മറുപടിയായി എലോൺ മസ്ക് ട്വീറ്റ് ചെയ്തു.,0
2023 ഫെബ്രുവരി 24 ന് ഡ്രാഗൺ ബോൾ അനിമേഷൻ സീരീസ് സ്രഷ്ടാവ് അകിര ടോറിയാമ സീരീസിലെ കറുത്ത കഥാപാത്രങ്ങളുടെ അഭാവത്തെക്കുറിച്ച് ഒരു അഭിമുഖം നൽകി.,0
2022 മെയ് മാസത്തിൽ വാൾമാർട്ടിലും ടാർഗെറ്റ് സ്റ്റോറുകളിലും കറുത്തവർഗക്കാരെ കൊല്ലുമെന്ന് ഭീഷണിപ്പെടുത്തിയ രണ്ട് വെള്ളക്കാരെ മേരിലാൻഡിലെ ബോവിയിലെ പോലീസ് അറസ്റ്റ് ചെയ്തു.,0
"1800 കളുടെ അവസാനത്തിലും 1900 കളുടെ തുടക്കത്തിലും ലൂയിസ് വിറ്റൺ മനുഷ്യ മൃഗശാലകളെ സ്പോൺസർ ചെയ്തു എന്ന് അവകാശപ്പെടുന്നു, അവിടെ ""കറുത്തവർഗ്ഗക്കാരെ അന്യഗ്രഹ സർക്കസുകളെപ്പോലെ കണ്ടിരുന്നു.""",0
പട്ടിയിറച്ചി ഉപയോഗിച്ച് ഭക്ഷണം തയ്യാറാക്കുന്ന പ്രാദേശിക റെസ്റ്റോറന്റുകളിൽ കെപി പോലീസ് റെയ്ഡ് നടത്തി. ഓപ്പറേഷനിൽ കണ്ടെടുത്ത വിവിധ വിഭവങ്ങളും ശവശരീരങ്ങളും ഇതോടൊപ്പമുള്ള ചിത്രങ്ങളിൽ കാണാം.,0
സെപ്റ്റംബർ 11 ന് ഇരട്ട ടവറുകളിൽ നിന്ന് ഒരു ഗൈഡ് നായ 967 പേരെ രക്ഷപ്പെടുത്തി,0
കാൻഡിഡ ഓറിസ് ഫംഗസ് അണുബാധ കേസുകൾ വർദ്ധിപ്പിക്കുന്നതിന് പൂച്ചകളും നായ്ക്കളും ഉത്തരവാദികളാണ്,2
കലാപം നടക്കുന്ന ഫ്രാന്‍സില്‍ പൊലീസ് അറസ്റ്റ് ചെയ്തയാളെ നായ കടിച്ചു കീറുന്നു,2
അടുത്തിടെ ഡല്ഹിയില് തെരുവ് നായ്ക്കളെ പിടിക്കുന്നതിനിടെ താന് ആക്രമിക്കപ്പെട്ടതിനെക്കുറിച്ച് ഒരു സ്ത്രീ വിവരിക്കുന്നത് വീഡിയോയില് കാണാം.,1
കഖോവ്ക അണക്കെട്ട് തകർന്നതിനെ തുടർന്ന് മുങ്ങിമരിച്ച നായയെ രക്ഷിക്കുന്ന ഒരു ഉക്രേനിയൻ ആൺകുട്ടിയെ ഒരു ചിത്രം കാണിക്കുന്നു,0
"മുൻ വൈസ് പ്രസിഡന്റ് മൈക്ക് പെൻസിനെ ""നായ"" എന്ന് പരാമർശിച്ച് മുൻ പ്രസിഡന്റ് ഡൊണാൾഡ് ട്രംപ് പുറത്തിറക്കിയ പ്രസ്താവനയാണ് വിവാദമായത്.",0
"മുൻ പ്രൊഫഷണൽ ബോക്സർ മൈക്ക് ടൈസൺ ലോസ് ഏഞ്ചൽസിലെ ഒരു കോഫി ഷോപ്പിൽ ""നായ്ക്കളെയും മുസ്ലീങ്ങളെയും അനുവദനീയമല്ല"" എന്ന ബോർഡുമായി പ്രാർത്ഥിക്കുന്നത് വീഡിയോയിൽ കാണാം.",0
"സ്നാപ്ചാറ്റിന്റെ ""ഡോഗ് ഫിൽട്ടർ"" പതിവായി ഉപയോഗിച്ചതിനാൽ ഒരാൾ മകളെ കൂട്ടിൽ പൂട്ടിയിട്ടു.",0
ഗാസിയാബാദിൽ ഹ്യുണ്ടായി ഒരു നായയെ നിയമിച്ചു,1
ഗ്യാസ് അടുപ്പുകള് നിരോധിക്കാന് ജോ ബൈഡന് ഭരണകൂടം,0
ഫിലിപ്പിനോ കണ്ടുപിടുത്തക്കാരൻ ആദ്യത്തെ 'വാട്ടർ സപ്ലിമെന്റഡ് സ്റ്റൗ' നിർമ്മിച്ചു.,0
എല്ലാ ഗ്യാസ് ഓവനുകളും ബർണറുകളും നിരോധിക്കാൻ വൈറ്റ് ഹൗസ് ഇപ്പോൾ ശ്രമിക്കുന്നു,0
സീഫോക്സ് നാവിക വാഹനം ഉപയോഗിച്ച് 2015 ൽ തന്നെ നോർഡ് സ്ട്രീമിനെ നശിപ്പിക്കാൻ നാറ്റോ ശ്രമിച്ചിരുന്നു. 2022 ൽ പൈപ്പ് ലൈനുകൾ തകർക്കുന്നതിന് പാശ്ചാത്യ രാജ്യങ്ങൾ ഉത്തരവാദികളാണെന്നും സാഹചര്യം സൂചിപ്പിക്കുന്നു.,0
ബൈഡൻ കുടുംബത്തിന്റെ മുഴുവൻ സമ്പത്തും ഉക്രെയ്നിലെ വാതകത്തിലും എണ്ണയിലും നിക്ഷേപിച്ചു. തുടർന്ന് കീസ്റ്റോൺ പൈപ്പ് ലൈൻ അടച്ചുപൂട്ടി. ചിത്രം കിട്ടിത്തുടങ്ങി.,0
"നോർഡ് സ്ട്രീം പൈപ്പ് ലൈൻ ചോർച്ചയ്ക്ക് ബൈഡൻ ഉത്തരവാദിയാണെന്ന് ആന്റണി ബ്ലിങ്കൻ ""സമ്മതിക്കുന്നു""",0
ഒരു വാതക പൈപ്പ് ലൈനിനായി നിങ്ങളുടെ ഭൂമി പിടിച്ചെടുക്കാൻ ശ്രമിക്കുമ്പോൾ ജോൺ ഫാസോ ഫോസിൽ ഇന്ധന കമ്പനികളിൽ നിന്ന് പണം വാങ്ങി.,1
"യുഎസ് ഇപ്പോൾ റഷ്യയിൽ നിന്ന് 800,000 ബാരൽ എണ്ണ ഇറക്കുമതി ചെയ്യുന്നുണ്ടെങ്കിലും കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ് ലൈൻ റദ്ദാക്കിയില്ലായിരുന്നെങ്കിൽ ഇത് തടയാമായിരുന്നു.",1
വാറൻ ബഫറ്റ് തന്റെ പ്രചാരണത്തിന് 58 മില്യൺ ഡോളർ സംഭാവന ചെയ്തതിനാലാണ് ജോ ബൈഡൻ കീസ്റ്റോൺ പൈപ്പ്ലൈൻ റദ്ദാക്കിയതെന്ന് പറയുന്നു.,0
"കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ് ലൈനിൽ ""അമേരിക്കയ്ക്ക് എണ്ണ പോലുമില്ല.""",2
നോർത്ത് ഡക്കോട്ടയിൽ എണ്ണ പൈപ്പ് ലൈൻ നിർമ്മിക്കുന്നതിനെതിരെ പ്രതിഷേധിക്കുന്ന ഒരു വലിയ കൂട്ടം ആളുകളെ ഒരു ഫോട്ടോ കാണിക്കുന്നു.,0
"കീസ്റ്റോൺ പൈപ്പ് ലൈൻ നിർത്തലാക്കാനുള്ള ജോ ബൈഡന്റെ ഉത്തരവ് ""ഞങ്ങൾക്ക് ഉപയോഗിക്കാൻ എണ്ണ കൂടുതൽ ചെലവേറിയതാക്കി"" എന്ന് പറയുന്നു.",2
"ഡക്കോട്ട ആക്സസ് പൈപ്പ് ലൈനിൽ പ്രതിഷേധിച്ചവരെ നോർത്ത് ഡക്കോട്ടയിലെ സർക്കാർ ഉദ്യോഗസ്ഥർ ""മനഃപൂർവ്വം വിഷം നൽകി"", ഒരു പൈലറ്റ് പ്രതിഷേധക്കാരുടെ ക്യാമ്പുകളിൽ ""അറിഞ്ഞുകൊണ്ട് വിഷ രാസവസ്തുക്കൾ തളിച്ചു"".",0
"ജോ ബൈഡൻ കീസ്റ്റോൺ എക്സ്എൽ പൈപ്പ്ലൈൻ റദ്ദാക്കിയത് ""നൂറുകണക്കിന് തൊഴിലവസരങ്ങൾ ഇല്ലാതാക്കി, വാതക വില വർദ്ധിപ്പിച്ചു.""",2
"റഷ്യ, കുവൈറ്റ്, സൗദി അറേബ്യ എന്നിവിടങ്ങളിലെ കുറഞ്ഞ വാതക വില കാണിക്കുന്നത് കീസ്റ്റോൺ പൈപ്പ് ലൈൻ പദ്ധതി റദ്ദാക്കാനുള്ള ജോ ബൈഡന്റെ തീരുമാനമാണ് യുഎസ് വിലയ്ക്ക് കാരണമെന്നാണ്.",0
ഉത്തര്പ്രദേശിലെ ഹാപൂരില് അഭിഭാഷകര്ക്ക് നേരെയുണ്ടായ കതിചാര്ജില് പ്രതിഷേധിച്ച് യുപി അഭിഭാഷകര് യോഗി ആദിത്യനാഥിന്റെ പ്രതീകാത്മക ശവസംസ്കാര ഘോഷയാത്ര നടത്തി.,0
2023 ൽ കാവേരി നദീജല തർക്ക പ്രതിഷേധത്തിനിടെ തമിഴ്നാട്ടിൽ കർണാടക ബസുകൾ ജനക്കൂട്ടം അടിച്ചുതകർത്തതിന്റെ ദൃശ്യങ്ങൾ,0
കാനഡ സര്ക്കാരിന്റെ ആരോപണത്തിനെതിരെ ബിജെപി പ്രവര്ത്തകര് കാനറ ബാങ്കിന് മുന്നില് പ്രതിഷേധിച്ചു.,0
കനറാ ബാങ്കിന് കാനഡയുമായി ബന്ധമുണ്ടെന്ന് തെറ്റിദ്ധരിച്ചാണ് ബിജെപി പ്രവര്ത്തകര് പ്രതിഷേധിച്ചത്.,0
സമ്പന്നര് ക്ക് നികുതി നല് കണമെന്നും ദരിദ്രര് ക്ക് സബ് സിഡി നല് കണമെന്നും ആവശ്യപ്പെട്ട് പാകിസ്ഥാനിലുടനീളമുള്ള ഉയര് ന്ന വൈദ്യുതി ബില്ലുകള് ക്കെതിരായ പ്രതിഷേധത്തെക്കുറിച്ച് ഐഎംഎഫ് ഒരു 'വലിയ പ്രസ്താവന' പുറപ്പെടുവിച്ചതായി ക്യാപിറ്റല് ടിവി വാര് ത്ത നല് കി.,0
മുന് പ്രധാനമന്ത്രി ഇമ്രാന് ഖാന്റെ അറസ്റ്റിനെ തുടര്ന്ന് പാകിസ്ഥാന് തെഹ്രീക്-ഇ-ഇന്സാഫ് (പിടിഐ) പ്രവര്ത്തകരും അനുയായികളും അറ്റോക്ക് ജയിലിന് പുറത്ത് പ്രതിഷേധിക്കുന്നതിന്റെ വീഡിയോ പുറത്തുവന്നു.,0
രാജസ്ഥാനില് ട്രെയിനില് മൂന്ന് മുസ്ലിം യുവാക്കള് കൊല്ലപ്പെട്ട സംഭവത്തില് പ്രതിഷേധിച്ച് മുസ്ലീം സമുദായം പ്രതിഷേധിക്കുന്നതിന്റെ വീഡിയോ വൈറലാകുന്നു.,0
തോഷാഖാന കേസില് ഇമ്രാന് ഖാനെ അറസ്റ്റ് ചെയ്തതിന് പിന്നാലെ പാകിസ്താനിലെ ഫൈസാബാദില് നടന്ന പ്രതിഷേധത്തിന്റെ ദൃശ്യങ്ങള്.,1
മണിപ്പൂർ വൈറൽ വീഡിയോ കേസിൽ അറസ്റ്റ് ചെയ്തതിൽ പ്രതിഷേധിച്ച് മെയ്റ്റീസ് പ്രതിഷേധം സംഘടിപ്പിച്ചു.,0
നഗ്ന വനിതാ പരേഡ് വൈറൽ വീഡിയോ കേസുമായി ബന്ധപ്പെട്ട ആളുകളെ അറസ്റ്റ് ചെയ്തതിനെതിരായ പ്രതിഷേധം ഫോട്ടോ കാണിക്കുന്നു,0
ഒരു രാഷ്ട്രീയ പാർട്ടിയിലുള്ള അന്ധമായ വിശ്വാസം കാരണം കെബിസി സ്ഥാനാർത്ഥിക്ക് 7.5 കോടി രൂപ നഷ്ടമായി,0
ലക്ഷക്കണക്കിന് രൂപയ്ക്ക് പഴയ കറൻസി നാണയങ്ങൾ / നോട്ടുകൾ വാങ്ങുന്നത് സംബന്ധിച്ച് ഇന്ത്യാ ഗവൺമെന്റ് വിജ്ഞാപനം പുറപ്പെടുവിച്ചു,0
നക്ഷത്ര ചിഹ്നമുള്ള ഇന്ത്യയിലെ 500 രൂപ നോട്ടുകൾ വ്യാജമാണ്,0
ഷിര്ദ്ദി സായി ട്രസ്റ്റ് 35 കോടി രൂപ ഹജ്ജിന് നല്കി,0
2000 രൂപ നോട്ട് മാറ്റാൻ ആളുകൾ ഒരു പ്രത്യേക ഫോറം പൂരിപ്പിക്കുകയും തിരിച്ചറിയൽ തെളിവ് കാണിക്കുകയും വേണം,0
"ക്രിക്കറ്റ് താരങ്ങളായ മഹേന്ദ്ര സിംഗ് ധോണിയും വിരാട് കോഹ്ലിയും യഥാക്രമം 60 കോടിയും 30 കോടിയും സംഭാവന നൽകിയതായി ന്യൂയോർക്ക് ടൈംസ് റിപ്പോർട്ട് ചെയ്തു.
  ഇ ഒഡീഷ ട്രെയിൻ അപകടത്തിന്റെ ഇരകൾ",0
2022 ൽ ഏഷ്യയിലെ ഏറ്റവും മോശം പ്രകടനം കാഴ്ചവച്ച കറൻസിയാണ് ഇന്ത്യൻ രൂപ,0
1 രൂപ 1917 ൽ 13 ഡോളറിന് തുല്യമായിരുന്നു,3
കെബിസിയും റിലയൻസ് ജിയോയും 25 ലക്ഷം രൂപയുടെ ലോട്ടറി വാഗ്ദാനം ചെയ്യുന്നു,0
നീരവ് മോദി കോണ്ഗ്രസിന് 98 കോടി രൂപയുടെ ചെക്ക് നല്കി,0
"ഫ്ലോറിഡയിൽ കോവിഡ് -19 വാക്സിനുകൾ 'ജൈവ, സാങ്കേതിക ആയുധങ്ങൾ' ആയി കണക്കാക്കപ്പെടുന്നു",0
ശക്തമായ സർക്കാർ നേരിട്ടുള്ള ഊർജ്ജ ലേസർ ആയുധമാണ് നിരവധി ഹവായി കാട്ടുതീകൾക്ക് കാരണമായത്,0
സ്കൈ ഷോയിലെ പച്ച ലൈറ്റുകൾ മൗയി തീപിടുത്തത്തിന് കാരണമായത് ഒരു ദിശയിലുള്ള ഊർജ്ജ ആയുധമാണ്,0
നേരിട്ടുള്ള ഊർജ്ജ ആയുധങ്ങളാൽ ഹവായി ആക്രമിക്കപ്പെടുന്നു.,0
ഊർജ്ജ ആയുധങ്ങൾ ഉപയോഗിച്ച് മൗയിയെ അടിക്കുന്നതും കാട്ടുതീക്ക് തിരികൊളുത്തുന്നതും ദൃശ്യങ്ങളിൽ കാണാം,0
റഫീഖ് എന്ന മുസ്ലീം ഹിന്ദു യുവതിയെ സാരി പൊതിയുന്നതിന്റെ വീഡിയോ പുറത്ത്,0
